fx,fy,fz,x,y,,,,,,,,,,
-2.437828779,-1.180751725,4.150935336,4,10,,,,,,,,,,
1.941088196,-1.694976656,0.540227652,5,10,,,,,,,,,,
-3.44493625,-1.594384643,2.529035448,6,10,,,,,,,,,,
-1.074802322,-1.390557215,1.156369129,7,10,,,,,,,,,,
2.194474895,0.040420178,2.614774796,8,10,,,,,,,,,,
4.245855685,4.22502833,1.751846462,9,10,,,,,,,,,,
1.375727959,-2.239393466,0.057958989,10,10,,,,,,,,,,
-0.575516664,2.341633858,2.231215855,11,10,,,,,,,,,,
-2.87339264,-2.895437035,0.361553619,12,10,,,,,,,,,,
-4.861286819,-2.764105814,5.129465232,13,10,,,,,,,,,,
-4.094318183,4.696236624,3.711634194,14,10,,,,,,,,,,
-0.052503104,-3.98890701,0.519612079,15,10,,,,,,,,,,
-0.689317697,3.718531611,1.074265783,16,10,,,,,,,,,,
0.129191278,1.655134676,2.014372095,17,10,,,,,,,,,,
2.454825251,-2.240754121,4.692720716,1,11,,,,,,,,,,
3.393084231,-3.288743286,1.59465319,2,11,,,,,,,,,,
-2.708287067,-0.254185195,1.423878295,3,11,,,,,,,,,,
0.664184995,1.83577793,2.153505539,4,11,,,,,,,,,,
0.42835862,-1.906260063,3.247162377,5,11,,,,,,,,,,
1.739442107,-4.354526218,0.695074408,6,11,,,,,,,,,,
0.885101466,1.160767083,4.455651314,7,11,,,,,,,,,,
-4.001403534,-1.338008438,3.658830044,8,11,,,,,,,,,,
-0.198196165,-3.203698341,3.599520816,9,11,,,,,,,,,,
-4.947250911,-3.736434105,3.548626189,10,11,,,,,,,,,,
1.454150329,-1.77025594,0.594128718,11,11,,,,,,,,,,
2.39021805,-2.825805951,4.502562766,12,11,,,,,,,,,,
-0.294382105,3.477546238,3.61594705,13,11,,,,,,,,,,
-1.600828772,3.777978462,4.509415465,14,11,,,,,,,,,,
2.71034071,0.268915634,1.547254974,15,11,,,,,,,,,,
-1.916846794,0.177127763,3.592744704,16,11,,,,,,,,,,
3.098386498,2.645330158,2.600811744,17,11,,,,,,,,,,
-1.94812842,4.455419711,4.968250234,1,12,,,,,,,,,,
-3.654353219,-3.689881577,3.185767844,2,12,,,,,,,,,,
-3.890025314,1.306191474,3.741266256,3,12,,,,,,,,,,
0.845960525,2.008982744,2.407074224,4,12,,,,,,,,,,
-2.700252824,4.634296755,0.286654037,5,12,,,,,,,,,,
1.166516273,-0.53253182,0.86547519,6,12,,,,,,,,,,
0.308018274,-3.31708493,0.345773656,7,12,,,,,,,,,,
1.586168175,3.302738945,1.250997588,8,12,,,,,,,,,,
0.346268359,-3.603448427,0.084047082,9,12,,,,,,,,,,
-3.625898129,3.015861669,1.911820325,10,12,,,,,,,,,,
2.712954087,2.630980451,2.781132818,11,12,,,,,,,,,,
4.750747288,-3.944930156,1.551293135,12,12,,,,,,,,,,
-4.793701889,-0.748998584,0.305973223,13,12,,,,,,,,,,
2.421309575,-1.36122412,4.690576472,14,12,,,,,,,,,,
0.715349889,3.804571436,2.312585561,15,12,,,,,,,,,,
-3.683926525,2.957353586,1.897575076,16,12,,,,,,,,,,
-0.560353144,1.14909301,0.77311107,17,12,,,,,,,,,,
-3.150597811,4.262135554,2.733838355,1,13,,,,,,,,,,
-3.826523433,-1.444563219,2.337772498,2,13,,,,,,,,,,
-3.784401075,1.771588163,0.44779615,3,13,,,,,,,,,,
-1.134680797,4.609895472,0.481778656,4,13,,,,,,,,,,
0.719113997,3.600886182,1.9986413,5,13,,,,,,,,,,
4.487299826,-0.057449051,4.601730481,6,13,,,,,,,,,,
4.695273935,1.730640942,0.779624483,7,13,,,,,,,,,,
3.995614829,-2.100291678,3.935706365,8,13,,,,,,,,,,
-1.870150242,3.667060817,4.804131666,9,13,,,,,,,,,,
-0.093981377,-1.81147909,1.796847519,10,13,,,,,,,,,,
1.270720111,-1.777250169,1.013436106,11,13,,,,,,,,,,
-3.970416392,-2.295980276,3.757402008,12,13,,,,,,,,,,
4.342731485,0.123513924,0.996569205,13,13,,,,,,,,,,
-1.083066615,2.596820034,1.980181272,14,13,,,,,,,,,,
-0.47878587,-1.813926372,2.179002563,15,13,,,,,,,,,,
4.411193563,-0.52889311,2.656577145,16,13,,,,,,,,,,
0.12490595,-3.550394738,4.505036526,17,13,,,,,,,,,,
0.141887264,3.594120192,1.059180848,1,7,,,,,,,,,,
-0.797398433,2.0453349,3.477050686,2,7,,,,,,,,,,
1.512463784,-5.236955657,1.680443954,3,7,,,,,,,,,,
1.445879944,2.287113984,0.197885421,4,7,,,,,,,,,,
-2.971510591,-1.167347214,2.245744229,5,7,,,,,,,,,,
-0.832972192,-3.697116445,4.993980744,6,7,,,,,,,,,,
3.970000198,1.301645099,3.957584122,7,7,,,,,,,,,,
-2.775158741,-2.815964185,3.548677399,8,7,,,,,,,,,,
-0.302684984,2.217980127,2.257133772,9,7,,,,,,,,,,
-4.44982482,2.95352949,4.288819495,10,7,,,,,,,,,,
-1.697320099,-1.836383338,1.092338697,11,7,,,,,,,,,,
0.075651088,-3.294093817,0.741184662,12,7,,,,,,,,,,
0.789514043,3.707176892,2.460434304,13,7,,,,,,,,,,
4.416576326,-3.761113152,3.871486895,14,7,,,,,,,,,,
4.057783565,3.828302123,3.316033136,15,7,,,,,,,,,,
-2.474364014,1.354815928,2.766485456,16,7,,,,,,,,,,
2.387068417,3.492768817,2.344679811,17,7,,,,,,,,,,
4.322785394,-2.130205643,1.779183318,1,8,,,,,,,,,,
-3.194065587,-1.368413692,4.559263164,2,8,,,,,,,,,,
0.576752213,4.59546276,5.100989355,3,8,,,,,,,,,,
2.098364816,-1.668395313,1.051574318,4,8,,,,,,,,,,
2.909282652,-2.024294432,1.768000324,5,8,,,,,,,,,,
3.691624265,-0.479547446,4.3490598,6,8,,,,,,,,,,
2.840699107,3.986249315,1.981118855,7,8,,,,,,,,,,
-2.370282976,4.720145572,1.057133223,8,8,,,,,,,,,,
-1.842955187,1.129910803,2.101498318,9,8,,,,,,,,,,
-3.672605629,1.337458827,1.881662032,10,8,,,,,,,,,,
3.55951449,-1.711175776,1.708956022,11,8,,,,,,,,,,
1.690548097,-2.013319146,0.628428466,12,8,,,,,,,,,,
3.578922633,-0.868658572,0.457377976,13,8,,,,,,,,,,
-2.653951023,-4.371444107,3.04336329,14,8,,,,,,,,,,
-4.596407855,1.75457165,3.153952337,15,8,,,,,,,,,,
-4.033848429,-1.754981039,1.596359048,16,8,,,,,,,,,,
-4.072927366,-3.721646857,4.645844043,17,8,,,,,,,,,,
-1.120833084,-4.494807992,4.382701706,1,9,,,,,,,,,,
5.317382397,-0.48235021,1.325246227,2,9,,,,,,,,,,
-0.621481645,-3.606565236,3.697600235,3,9,,,,,,,,,,
-2.549270929,2.685688894,2.079917665,4,9,,,,,,,,,,
1.949117465,-3.702128431,3.87863755,5,9,,,,,,,,,,
-1.792241171,-1.957360897,2.695711727,6,9,,,,,,,,,,
-2.641224308,4.346833027,3.644733198,7,9,,,,,,,,,,
1.727768655,-2.65590041,3.024331356,8,9,,,,,,,,,,
-3.470151691,0.445472908,3.980728035,9,9,,,,,,,,,,
2.274572539,2.392095056,2.983587511,10,9,,,,,,,,,,
2.587259382,3.273446245,3.610820572,11,9,,,,,,,,,,
4.885150745,3.71553248,1.8201981,12,9,,,,,,,,,,
-2.006190156,-2.905623609,2.496247773,13,9,,,,,,,,,,
4.342287408,0.402438001,4.220407745,14,9,,,,,,,,,,
3.094319044,0.764074678,-0.059887969,15,9,,,,,,,,,,
-1.542443611,1.532937712,1.336545482,16,9,,,,,,,,,,
2.241932558,-1.021247905,4.922938182,17,9,,,,,,,,,,
2.61087572,3.715248192,2.014246353,1,10,,,,,,,,,,
-3.606716371,-3.714521695,0.340529345,2,10,,,,,,,,,,
0.636070728,2.113310249,2.346925574,3,10,,,,,,,,,,
-2.825641716,2.006853786,2.314393221,4,10,,,,,,,,,,
-1.264427586,-3.952445533,1.060112539,5,10,,,,,,,,,,
-0.18006937,-4.743271349,2.048742141,6,10,,,,,,,,,,
0.173007591,-2.465029157,4.732550338,7,10,,,,,,,,,,
-4.301105763,-1.76391001,2.800303017,8,10,,,,,,,,,,
-3.358094934,-0.920650372,2.943188428,9,10,,,,,,,,,,
-4.584263812,0.009176057,0.369383198,10,10,,,,,,,,,,
-3.100653973,2.873442948,3.025202902,11,10,,,,,,,,,,
1.315843907,4.324208119,4.574113952,12,10,,,,,,,,,,
-0.621069043,-0.211383198,0.784964173,13,10,,,,,,,,,,
-0.489314489,4.000329774,3.902301539,14,10,,,,,,,,,,
-3.854111455,3.664515825,3.248249718,15,10,,,,,,,,,,
-2.904661314,2.752214695,1.726438964,16,10,,,,,,,,,,
5.235032478,-0.305075495,3.448663996,17,10,,,,,,,,,,
1.114880196,-0.820840056,2.412878012,1,11,,,,,,,,,,
4.290322405,0.511812034,3.822785656,2,11,,,,,,,,,,
-4.746097386,-4.989193058,3.206602755,3,11,,,,,,,,,,
-0.235090838,-0.813621378,2.961045075,4,11,,,,,,,,,,
-4.453123714,-4.727431138,4.718042438,5,11,,,,,,,,,,
4.196333846,4.447826212,0.723106227,6,11,,,,,,,,,,
2.679825473,3.386338271,1.873758953,7,11,,,,,,,,,,
-0.481940536,1.65540138,4.039869438,8,11,,,,,,,,,,
-2.532070137,-1.56756652,0.968673122,9,11,,,,,,,,,,
-3.698972893,0.777797827,2.92933898,10,11,,,,,,,,,,
-0.783325398,0.711390356,1.75226977,11,11,,,,,,,,,,
1.066483897,0.74456854,1.254053748,12,11,,,,,,,,,,
-1.578824509,-1.798651233,1.425486464,13,11,,,,,,,,,,
1.659517871,-4.276139635,4.187657466,14,11,,,,,,,,,,
-1.399969623,1.813085956,1.346742616,15,11,,,,,,,,,,
-0.777004199,-3.120356401,1.810208733,16,11,,,,,,,,,,
-2.276503113,-0.573209342,0.769981577,17,11,,,,,,,,,,
3.488355898,5.126537069,1.491066101,1,12,,,,,,,,,,
0.225855367,2.815990682,3.842620617,2,12,,,,,,,,,,
-0.132454094,1.835916094,0.686838506,3,12,,,,,,,,,,
-0.849431476,-0.786336774,-0.060112261,4,12,,,,,,,,,,
-3.94885916,4.967927592,5.316601739,5,12,,,,,,,,,,
-3.107724163,-3.16627588,4.414982793,6,12,,,,,,,,,,
2.280967742,2.460939071,0.955039716,7,12,,,,,,,,,,
4.277291004,1.108576512,4.639730319,8,12,,,,,,,,,,
1.140409051,-1.060406179,0.603676692,9,12,,,,,,,,,,
4.56718486,-2.025109311,1.670900338,10,12,,,,,,,,,,
-0.324227995,4.484406723,4.246473796,11,12,,,,,,,,,,
0.356500067,1.730131717,1.293346394,12,12,,,,,,,,,,
-3.770637242,1.669894998,3.675507883,13,12,,,,,,,,,,
-0.914752159,2.515726,4.547314778,14,12,,,,,,,,,,
-2.487710886,3.201948746,-0.006096512,15,12,,,,,,,,,,
-1.136924239,2.272469391,1.58400256,16,12,,,,,,,,,,
2.437245199,-2.504503349,4.207790091,17,12,,,,,,,,,,
0.948087165,-0.091025256,1.33788476,1,13,,,,,,,,,,
-0.512680792,-0.703744663,1.814592852,2,13,,,,,,,,,,
0.671206859,-4.660190022,3.935731972,3,13,,,,,,,,,,
4.722601832,1.833060378,3.166493515,4,13,,,,,,,,,,
-1.829729694,0.787931855,3.473475629,5,13,,,,,,,,,,
-0.827212092,1.147158254,2.625313534,6,13,,,,,,,,,,
1.417758611,2.83736916,0.359001074,7,13,,,,,,,,,,
3.81464856,3.138610063,4.490424465,8,13,,,,,,,,,,
-2.340546166,4.620251793,1.373038294,9,13,,,,,,,,,,
-2.490697609,-2.894949487,4.075975901,10,13,,,,,,,,,,
5.042777807,4.108650791,2.712549091,11,13,,,,,,,,,,
2.483897137,3.42417285,4.309632037,12,13,,,,,,,,,,
3.433980385,-1.035367351,1.850224998,13,13,,,,,,,,,,
-2.114754176,-4.920135476,0.422264222,14,13,,,,,,,,,,
0.346875552,3.111082885,4.251410342,15,13,,,,,,,,,,
2.79336915,1.56758783,3.882250002,16,13,,,,,,,,,,
-2.791351088,-1.374751461,2.900001713,17,13,,,,,,,,,,
-4.269551633,2.093595832,4.617198639,1,7,,,,,,,,,,
-0.593548454,2.784101758,3.698112019,2,7,,,,,,,,,,
2.816993483,-4.069405785,5.071494126,3,7,,,,,,,,,,
-3.605963695,1.125820995,0.558874613,4,7,,,,,,,,,,
0.763152556,2.76019305,3.063300174,5,7,,,,,,,,,,
4.388312003,3.527614933,-0.044868627,6,7,,,,,,,,,,
-4.294819013,4.202388664,3.452920578,7,7,,,,,,,,,,
-1.246668185,0.789096457,3.010975727,8,7,,,,,,,,,,
-0.883455187,-0.582692873,1.546972656,9,7,,,,,,,,,,
-2.734784022,3.875163879,2.115621704,10,7,,,,,,,,,,
1.454395301,1.42671016,1.024131386,11,7,,,,,,,,,,
3.605743652,4.14252916,1.639281611,12,7,,,,,,,,,,
-3.938707644,2.222910377,4.974680428,13,7,,,,,,,,,,
4.268673295,3.813950302,2.465989784,14,7,,,,,,,,,,
4.354503587,3.267465027,0.215265796,15,7,,,,,,,,,,
2.916333903,-1.39579352,0.874996048,16,7,,,,,,,,,,
-0.855204333,-2.436040231,2.473217891,17,7,,,,,,,,,,
4.326675573,3.253389509,1.24586651,1,8,,,,,,,,,,
0.598306388,2.35176475,2.679592521,2,8,,,,,,,,,,
-1.549159352,1.996206853,1.905945173,3,8,,,,,,,,,,
-3.375791365,5.033219271,5.020959933,4,8,,,,,,,,,,
1.098166906,2.984561409,-0.021154519,5,8,,,,,,,,,,
-1.646117504,-3.126684589,4.179017096,6,8,,,,,,,,,,
4.31916102,-3.438172668,2.144170724,7,8,,,,,,,,,,
3.675890904,4.944983946,4.651471694,8,8,,,,,,,,,,
2.34501518,3.213398478,0.343734559,9,8,,,,,,,,,,
2.818191314,3.013255285,3.448933544,10,8,,,,,,,,,,
-1.623313463,2.030047085,1.522583493,11,8,,,,,,,,,,
3.339193666,4.603233592,3.36670884,12,8,,,,,,,,,,
-3.917584228,2.080524468,1.615530579,13,8,,,,,,,,,,
-4.171872051,-0.772920935,2.999523272,14,8,,,,,,,,,,
3.649908176,-4.698508123,3.741668562,15,8,,,,,,,,,,
3.653709504,-3.960047446,4.380668214,16,8,,,,,,,,,,
0.722437396,2.825221862,1.515785305,17,8,,,,,,,,,,
-0.056542756,2.089396608,2.440402514,1,9,,,,,,,,,,
-2.636978888,2.481783656,4.009117867,2,9,,,,,,,,,,
0.135835707,1.699409954,1.227823073,3,9,,,,,,,,,,
-0.209456452,-0.148673437,4.682783709,4,9,,,,,,,,,,
2.506426106,-3.026852424,0.420648613,5,9,,,,,,,,,,
-0.519051758,-3.626866162,0.849481901,6,9,,,,,,,,,,
2.981433433,0.071450411,1.790458504,7,9,,,,,,,,,,
0.88098192,3.812086996,3.974477104,8,9,,,,,,,,,,
-0.852245954,1.444311107,4.738841317,9,9,,,,,,,,,,
-2.717561119,1.608677938,1.146905709,10,9,,,,,,,,,,
-4.619454528,3.134097072,1.555003494,11,9,,,,,,,,,,
0.111379998,-3.701419574,3.099582393,12,9,,,,,,,,,,
0.142347779,-2.068942018,3.066066854,13,9,,,,,,,,,,
-3.329836236,4.196184116,1.253217399,14,9,,,,,,,,,,
2.69549507,4.407709552,1.339677005,15,9,,,,,,,,,,
-3.580830042,-0.210632529,3.593666528,16,9,,,,,,,,,,
-3.873519188,-3.976700787,1.167918177,17,9,,,,,,,,,,
-3.74718023,0.78557615,2.459876858,1,10,,,,,,,,,,
1.412128825,-3.47403788,4.187397952,2,10,,,,,,,,,,
2.361714803,0.99085003,4.514024417,3,10,,,,,,,,,,
-0.734032926,3.468685749,1.95184291,4,10,,,,,,,,,,
1.851428616,-2.56003747,2.265724058,5,10,,,,,,,,,,
2.018521337,-4.490954776,4.775335349,6,10,,,,,,,,,,
-1.522301752,3.494735745,5.21122146,7,10,,,,,,,,,,
2.848976025,0.283605311,4.277462732,8,10,,,,,,,,,,
-4.488355069,0.622879571,3.412973758,9,10,,,,,,,,,,
-3.063921952,-0.701173533,3.29962061,10,10,,,,,,,,,,
0.970999441,5.077876388,0.870452664,11,10,,,,,,,,,,
4.229003039,-4.905145716,1.379216167,12,10,,,,,,,,,,
0.84382628,-2.110396606,4.424222027,13,10,,,,,,,,,,
1.720559209,0.484088655,2.398592789,14,10,,,,,,,,,,
-2.138210743,-4.915445621,0.040699137,15,10,,,,,,,,,,
1.712538834,-0.013764272,4.673413318,16,10,,,,,,,,,,
-3.029155799,-4.615408598,4.441931052,17,10,,,,,,,,,,
-2.295699546,4.383294142,1.906571364,1,11,,,,,,,,,,
1.379482323,0.923515332,2.188007067,2,11,,,,,,,,,,
1.847918285,-3.38789768,1.472724359,3,11,,,,,,,,,,
-3.573746873,1.407403338,2.982574046,4,11,,,,,,,,,,
-0.579875268,2.910086734,0.001123501,5,11,,,,,,,,,,
1.072525545,-0.247386422,2.82094879,6,11,,,,,,,,,,
4.607837485,-2.403403413,0.984873068,7,11,,,,,,,,,,
0.393149908,4.010210333,-0.005595675,8,11,,,,,,,,,,
2.504828715,1.368034887,2.697252499,9,11,,,,,,,,,,
-4.683160008,-4.210371291,1.552978256,10,11,,,,,,,,,,
-2.913801811,4.390527329,4.824376537,11,11,,,,,,,,,,
-1.680882461,-1.444932945,1.153685805,12,11,,,,,,,,,,
2.929784954,0.729246928,0.665075733,13,11,,,,,,,,,,
4.111402629,0.511167115,3.757655915,14,11,,,,,,,,,,
4.721477208,-1.717045422,1.223988236,15,11,,,,,,,,,,
5.030045938,0.613068943,0.10384595,16,11,,,,,,,,,,
3.394698146,-0.162648592,3.64653216,17,11,,,,,,,,,,
-3.9738257,2.174338885,2.003076254,1,12,,,,,,,,,,
3.944041729,-1.127815993,3.477504248,2,12,,,,,,,,,,
4.171471218,-1.192035792,3.617410013,3,12,,,,,,,,,,
-3.992155252,0.452665555,0.614823842,4,12,,,,,,,,,,
1.538897873,1.494477632,2.366959803,5,12,,,,,,,,,,
3.679965597,0.839711654,4.104158969,6,12,,,,,,,,,,
-2.474193693,2.548200308,5.092124161,7,12,,,,,,,,,,
1.072241235,4.596030797,4.69357208,8,12,,,,,,,,,,
-4.643457136,-0.066857192,2.13582557,9,12,,,,,,,,,,
2.564135087,-0.714916056,4.374847919,10,12,,,,,,,,,,
-2.756780757,-1.317557814,0.442628869,11,12,,,,,,,,,,
-0.661336169,-3.068630678,0.829018993,12,12,,,,,,,,,,
-2.159729647,-3.468023397,3.455606165,13,12,,,,,,,,,,
-4.259273897,4.261689297,0.319249915,14,12,,,,,,,,,,
-2.17510026,2.333195206,0.323424303,15,12,,,,,,,,,,
-4.960009706,0.260531485,4.633927829,16,12,,,,,,,,,,
-3.904590936,4.517954146,2.376946342,17,12,,,,,,,,,,
4.842268913,-2.97987356,2.961545893,1,13,,,,,,,,,,
0.177144411,3.087799095,5.036188664,2,13,,,,,,,,,,
0.084694129,2.947838006,1.186540795,3,13,,,,,,,,,,
4.590209042,-3.772983489,2.279703767,4,13,,,,,,,,,,
-1.198347326,1.165668245,1.500205322,5,13,,,,,,,,,,
2.185134656,1.13288421,2.856513553,6,13,,,,,,,,,,
1.174801188,-4.94007122,1.922768545,7,13,,,,,,,,,,
4.261821903,3.281935969,3.215711656,8,13,,,,,,,,,,
-1.574244599,-0.574057091,0.748495359,9,13,,,,,,,,,,
3.735411552,2.374965484,4.716331911,10,13,,,,,,,,,,
3.945676075,1.176568546,3.421442827,11,13,,,,,,,,,,
-2.842348421,4.520226039,0.595707922,12,13,,,,,,,,,,
-2.663087165,-0.911036505,0.997437152,13,13,,,,,,,,,,
-2.515161305,1.780992753,1.40091544,14,13,,,,,,,,,,
1.224446457,3.369121031,3.839890991,15,13,,,,,,,,,,
3.488959044,-4.754984404,3.730444481,16,13,,,,,,,,,,
-0.855500356,-1.834185474,2.313681796,17,13,,,,,,,,,,
4.15963527,-2.09929407,1.711208985,1,14,,,,,,,,,,
4.067921765,0.120786208,0.64106789,2,14,,,,,,,,,,
3.413622202,-1.417496758,3.056555749,3,14,,,,,,,,,,
-0.122805112,-4.709788465,4.020672405,4,14,,,,,,,,,,
-2.087034423,3.004373902,0.650643441,5,14,,,,,,,,,,
-4.680101412,1.627215725,1.96954649,6,14,,,,,,,,,,
3.182550023,2.823085521,4.388284935,7,14,,,,,,,,,,
4.414115231,-2.193715561,4.117859593,8,14,,,,,,,,,,
3.413381229,-4.175079223,3.940411125,9,14,,,,,,,,,,
-4.294143626,2.886928176,2.787540298,10,14,,,,,,,,,,
0.5274237,3.723067869,4.447529146,11,14,,,,,,,,,,
0.559714859,-4.12190019,3.044160244,12,14,,,,,,,,,,
-1.73724357,2.776792144,1.055439303,13,14,,,,,,,,,,
-1.022759738,2.612422464,0.953149878,14,14,,,,,,,,,,
3.476449026,2.632058148,3.868856206,15,14,,,,,,,,,,
-2.220207219,-2.501752645,0.160224367,16,14,,,,,,,,,,
-3.878641901,4.204632618,2.647718825,17,14,,,,,,,,,,
-0.207818359,3.966655518,3.655484397,1,15,,,,,,,,,,
1.776155609,-0.292348487,1.326771562,2,15,,,,,,,,,,
2.970757734,-4.440672983,4.573104881,3,15,,,,,,,,,,
1.467727039,2.25286538,4.03280586,4,15,,,,,,,,,,
0.737749086,-1.925997156,3.05017392,5,15,,,,,,,,,,
-2.676474435,-0.154409408,1.660116118,6,15,,,,,,,,,,
-5.265181006,4.051875729,3.621560411,7,15,,,,,,,,,,
0.973530553,3.698447151,0.401465858,8,15,,,,,,,,,,
3.972516532,-0.626580458,0.308364771,9,15,,,,,,,,,,
2.432705254,4.116391681,1.386859254,10,15,,,,,,,,,,
1.428714042,4.667282718,0.577475273,11,15,,,,,,,,,,
-2.04822192,0.3969951,3.268048713,12,15,,,,,,,,,,
3.53096069,-3.169039298,3.134182145,13,15,,,,,,,,,,
-3.021827319,0.583264176,2.904200181,14,15,,,,,,,,,,
4.907781975,2.579648095,4.533937569,15,15,,,,,,,,,,
0.029158211,0.984146563,4.555034593,16,15,,,,,,,,,,
2.323093589,0.651570922,0.860246946,17,15,,,,,,,,,,
4.809156642,-1.309585332,4.008099859,1,16,,,,,,,,,,
1.540583577,2.91681711,3.851024246,2,16,,,,,,,,,,
4.413802008,-4.225659455,3.061466665,3,16,,,,,,,,,,
-0.906542385,-0.101208408,0.398881205,4,16,,,,,,,,,,
-2.225468234,-1.876837397,1.123502255,5,16,,,,,,,,,,
0.501912277,1.664322591,3.818781027,6,16,,,,,,,,,,
-2.430383656,1.638138747,1.55178855,7,16,,,,,,,,,,
2.348135565,-1.89991693,2.609983727,8,16,,,,,,,,,,
3.367361189,4.329822812,2.160333937,9,16,,,,,,,,,,
-0.440301775,2.383517482,3.480872527,10,16,,,,,,,,,,
1.538302395,4.020339187,2.312899329,11,16,,,,,,,,,,
-0.192658633,4.160252395,1.77590769,12,16,,,,,,,,,,
2.319474632,-3.256680586,1.988575286,13,16,,,,,,,,,,
3.419631736,-1.305947063,0.912478894,14,16,,,,,,,,,,
2.678327669,-1.996074168,1.081739313,15,16,,,,,,,,,,
-2.306286359,2.507441308,2.192144055,16,16,,,,,,,,,,
-2.102388507,1.862195811,0.761765878,17,16,,,,,,,,,,
-4.690835869,-0.361620039,1.886007954,1,17,,,,,,,,,,
-2.021610649,-0.282020122,4.471704813,2,17,,,,,,,,,,
-0.56082227,-0.742455441,1.200983929,3,17,,,,,,,,,,
4.495844671,3.903003724,2.56271916,4,17,,,,,,,,,,
1.891806535,-3.569580244,3.591792526,5,17,,,,,,,,,,
-2.989702523,2.939765636,2.135543609,6,17,,,,,,,,,,
-4.006426444,0.493903898,0.627372368,7,17,,,,,,,,,,
-2.995601122,1.887864521,2.997549494,8,17,,,,,,,,,,
-4.047714914,-2.076803811,1.714681225,9,17,,,,,,,,,,
4.75800309,-2.477676077,1.441400349,10,17,,,,,,,,,,
-1.029617991,4.205605138,1.795227772,11,17,,,,,,,,,,
-0.439309203,-2.863666884,2.812757931,12,17,,,,,,,,,,
-4.842316503,-1.083120962,1.461761362,13,17,,,,,,,,,,
1.478235356,5.025267766,4.401963098,14,17,,,,,,,,,,
4.529174314,-1.975522157,4.969423258,15,17,,,,,,,,,,
-3.055724915,0.307039019,4.834613832,16,17,,,,,,,,,,
-3.494849212,1.065774121,0.289114784,17,17,,,,,,,,,,
-0.471843238,1.324945073,1.761380693,1,18,,,,,,,,,,
1.861157267,4.559791918,0.189053332,2,18,,,,,,,,,,
-0.531627241,3.669836448,4.824832253,3,18,,,,,,,,,,
4.428052382,1.505568717,0.888003479,4,18,,,,,,,,,,
-1.549918738,-1.128635333,4.274193927,5,18,,,,,,,,,,
-2.163442768,0.213726545,0.558046322,6,18,,,,,,,,,,
4.187916539,-4.214739274,1.409527019,7,18,,,,,,,,,,
-1.304180534,-0.448840517,2.360470464,8,18,,,,,,,,,,
-3.787184782,-4.347636394,4.097241355,9,18,,,,,,,,,,
-0.20003152,3.934729489,4.283003179,10,18,,,,,,,,,,
2.322926447,4.192419531,1.492559275,11,18,,,,,,,,,,
3.614159884,-4.167931726,0.711149794,12,18,,,,,,,,,,
1.497977504,3.970956935,1.910425381,13,18,,,,,,,,,,
1.432769518,4.015047817,0.558295701,14,18,,,,,,,,,,
4.078044048,2.740531603,1.642071971,15,18,,,,,,,,,,
-0.182763767,3.847444627,4.763539503,16,18,,,,,,,,,,
-1.896680848,2.275153232,3.044879625,17,18,,,,,,,,,,
-3.503980651,1.152975079,1.018037086,1,19,,,,,,,,,,
-1.670287404,-2.924576344,0.331495414,2,19,,,,,,,,,,
-3.397691941,-2.611393656,3.975752467,3,19,,,,,,,,,,
-4.445283395,4.990013048,4.777425262,4,19,,,,,,,,,,
-0.001094463,-0.185829941,2.533230036,5,19,,,,,,,,,,
-0.999375592,0.153269587,0.873375115,6,19,,,,,,,,,,
3.42958041,0.644503489,0.727710077,7,19,,,,,,,,,,
2.350430724,2.26462741,1.53211694,8,19,,,,,,,,,,
4.373554065,0.640931479,4.023915024,9,19,,,,,,,,,,
1.367604641,0.02053464,2.722133876,10,19,,,,,,,,,,
-4.654794306,-3.89439453,4.361587555,11,19,,,,,,,,,,
0.057841787,-4.379751254,0.613025366,12,19,,,,,,,,,,
4.743987669,4.643674075,4.708480478,13,19,,,,,,,,,,
-0.806023976,-4.578234988,0.684008129,14,19,,,,,,,,,,
2.45466932,3.700111972,0.610408762,15,19,,,,,,,,,,
4.519811025,1.485234863,3.705095141,16,19,,,,,,,,,,
1.349967536,3.692818296,1.314816023,17,19,,,,,,,,,,
2.070743524,1.206427347,-0.020705283,1,20,,,,,,,,,,
-1.111795321,-0.238478666,2.690787016,2,20,,,,,,,,,,
-0.05136353,1.784729003,0.183821757,3,20,,,,,,,,,,
-0.315544798,-0.270404276,1.220720728,4,20,,,,,,,,,,
-0.12231429,1.391399769,0.236093088,5,20,,,,,,,,,,
4.263900154,2.421687728,4.050879542,6,20,,,,,,,,,,
1.093719526,5.003807817,0.513817631,7,20,,,,,,,,,,
-0.003501358,-4.766285894,5.143608355,8,20,,,,,,,,,,
0.92488136,-2.143494964,0.229912738,9,20,,,,,,,,,,
3.102835678,2.062441483,4.021198576,10,20,,,,,,,,,,
3.346770513,-1.40518688,4.099382642,11,20,,,,,,,,,,
1.127753712,-4.156167515,4.933143422,12,20,,,,,,,,,,
-0.431544044,-2.646676957,3.787527221,13,20,,,,,,,,,,
4.526953981,4.765415983,4.437236458,14,20,,,,,,,,,,
-2.257556421,-0.803843768,1.578432269,15,20,,,,,,,,,,
-1.263796968,1.128043464,2.464767445,16,20,,,,,,,,,,
3.829313233,-0.113076411,2.116838308,17,20,,,,,,,,,,
2.302162033,1.332404541,4.173427431,1,14,,,,,,,,,,
3.603352391,-0.195495825,2.918203747,2,14,,,,,,,,,,
